"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"42"	"Fn1"	0.544792124016347	0.06868000525057	0.0149265298103476	0.034344517744152	42	"Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC"	"Fibroblasts, Lymphatic_ECs, MNP, Pericytes"
"43"	"Hbegf"	0.54958374142997	0.0671702039926313	0.0134167285524089	0.0333447349854772	43	"Alveolum, Fibroblasts, Pericytes"	"Alveolum, Fibroblasts"
"44"	"Efna1"	0.543059120537674	0.0668797979138014	0.0131263224735789	0.0333147869366195	44	"Alveolum, Lymphatic_ECs"	""
"45"	"Cxcl16"	0.541271235097436	0.0678356561591428	0.0140821807189204	0.0330928814266537	45	"Alveolum, MNP"	"Alveolum, MNP"
"46"	"Dsg2"	0.539512901482658	0.0672127838343629	0.0134593083941404	0.0330091575058848	46	"Airway"	""
"47"	"Anxa1"	0.544551487723326	0.06640165012014	0.0126481746799175	0.0322086028743422	47	"Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC"	"Airway, Alveolum, Fibroblasts, Mesothelium"
"48"	"Hgf"	0.524126954642171	0.0730781863237773	0.0193247108835548	0.0319517603885505	48	"Pericytes"	""
"49"	"Pf4"	0.522197642608667	0.0727230641825109	0.0189695887422884	0.0316264373049827	49	"MNP"	""
"50"	"Itga4"	0.537387280894323	0.0670520417926301	0.0132985663524077	0.0311870648290468	50	"Lymphocytes, MNP"	""
"51"	"Copa"	0.537872775169712	0.066904303108093	0.0131508276678706	0.0309691362213493	51	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium"	"Alveolum"
"52"	"Selp"	0.544682360093213	0.061923686271061	0.00817021083083855	0.030780380008883	52	"Lymphatic_ECs, Vascular_ECs"	"Lymphatic_ECs, Vascular_ECs"
"53"	"Grn"	0.543783140261403	0.0617236419319402	0.00797016649171776	0.0302123770951043	53	"Lymphatic_ECs, MNP, Mesothelium, SMC"	"MNP"
"54"	"Hebp1"	0.538852207099191	0.0661434342089737	0.0123899587687513	0.030154379705765	54	"MNP"	""
"55"	"Lama2"	0.54637525752305	0.0739461162341835	0.0201926407939611	0.0299975525617138	55	"Fibroblasts, Pericytes"	""
"56"	"Sema3b"	0.532177716234926	0.0658384803993211	0.0120850049590987	0.0299320296831412	56	"Alveolum"	"Alveolum"
"57"	"Cfh"	0.532194602992335	0.0633348233824495	0.00958134794222711	0.0297690950882363	57	"Fibroblasts, Lymphatic_ECs, Mesothelium"	""
"58"	"Jam3"	0.542554628660202	0.0616664809777613	0.00791300553753884	0.0296484733255106	58	"Lymphatic_ECs, SMC"	""
"59"	"Col18a1"	0.538180958492349	0.0622549068770664	0.00850143143684396	0.0295518050434613	59	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	"Lymphatic_ECs, Pericytes"
"60"	"Cd2"	0.520348542672833	0.0655394271677719	0.0117859517275495	0.029401263266455	60	"Lymphocytes"	""
"61"	"Tfpi"	0.549013813367559	0.0659340972085874	0.0121806217683649	0.029264633961792	61	"Fibroblasts, Mesothelium, Pericytes"	""
"62"	"Sema3c"	0.524084737748654	0.0654170048016039	0.0116635293613814	0.0288938536205606	62	"Capillary_ECs, Mesothelium, Vascular_ECs"	""
"63"	"Ptprf"	0.533482218244452	0.0640837968316151	0.0103303213913926	0.0283923827546969	63	"Airway, Alveolum, Mesothelium"	""
"64"	"Gpi1"	0.55102967003276	0.0651567697432553	0.0114032943030329	0.0280991005885433	64	"Airway, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC"	"Capillary_ECs"
"65"	"Vwf"	0.538497585193692	0.0656001012884267	0.0118466258482043	0.0278429520680118	65	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
"66"	"Reln"	0.531831537708129	0.065223987763732	0.0114705123235096	0.0271095104965364	66	"Lymphatic_ECs"	""
"67"	"Vcam1"	0.539308149549124	0.0654278795950129	0.0116744041547905	0.0269363310312582	67	"Fibroblasts"	""
"68"	"Ptprm"	0.527107467324127	0.0653240866182313	0.0115706111780089	0.0267946987702245	68	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"69"	"Itgb1"	0.544741463744131	0.0658264964844213	0.0120730210441989	0.026658889857416	69	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Pericytes"
"70"	"Jag2"	0.538911310750107	0.0623267515983235	0.00857327615810108	0.0262304235934243	70	"Capillary_ECs"	""
"71"	"Kitl"	0.528325424701948	0.0634004734423224	0.00964699800210001	0.0257708582870316	71	"Capillary_ECs, Fibroblasts, Mesothelium, Pericytes, Vascular_ECs"	""
"72"	"Timp1"	0.533055827619982	0.0626670828952998	0.00891360745507739	0.025486011500719	72	"Fibroblasts, Mesothelium"	"Fibroblasts, Mesothelium"
"73"	"F11r"	0.532236819885846	0.0640893836654913	0.0103359082252688	0.0250681150052825	73	"Airway, Alveolum, Capillary_ECs, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs"	"Alveolum"
"74"	"Efna5"	0.533841061839308	0.0637018687084313	0.00994839326820882	0.0246537499257498	74	"Lymphatic_ECs, Mesothelium"	""
"75"	"Rps19"	0.532908068492687	0.0642802322993287	0.0105267568591063	0.0238229484814963	75	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Airway, Capillary_ECs, Lymphatic_ECs, Mesothelium, Vascular_ECs"
"76"	"Lama1"	0.532532338140431	0.0643103507951428	0.0105568753549203	0.0235920895759518	76	"Capillary_ECs"	"Capillary_ECs"
"77"	"Icam1"	0.543333530345502	0.0641220482123962	0.0103685727721737	0.0232717241506086	77	"Airway, Alveolum, Capillary_ECs, Mesothelium, Vascular_ECs"	"Airway, Alveolum"
"78"	"Col1a1"	0.519922152048365	0.0622606421485325	0.00850716670831012	0.0232629088317973	78	"Fibroblasts, Mesothelium, Pericytes, SMC"	"Fibroblasts, Mesothelium, Pericytes"
"79"	"Sema7a"	0.528175554729982	0.0634565863444998	0.00970311090427737	0.0222860501331132	79	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"
"80"	"Mmp9"	0.541663852207098	0.0654006488660836	0.0116471734258612	0.0221452692110361	80	"Granulocytes"	""
"81"	"Wnt5a"	0.530104866763482	0.0656252817766499	0.0118718063364274	0.0221276170992385	81	"Fibroblasts, Pericytes"	"Pericytes"
"82"	"Arf1"	0.530303286162989	0.0650318172302088	0.0112783417899863	0.0218336041471868	82	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"83"	"Npnt"	0.527398763889359	0.0680908920351793	0.0143374165949568	0.0207681886866614	83	"Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"84"	"Pdgfb"	0.542478638251882	0.0642284414235239	0.0104749659833014	0.0204323590868584	84	"Capillary_ECs"	""
"85"	"Thbs2"	0.517254044378398	0.0671510720863684	0.013397596646146	0.0203310957631295	85	"Fibroblasts"	"Fibroblasts"
"86"	"Pros1"	0.535859029349185	0.0617876639039772	0.00803418846375477	0.0199003105003674	86	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs"	"Vascular_ECs"
"87"	"Thbs1"	0.530877435914755	0.0592108687928317	0.00545739335260931	0.0196100250762553	87	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	"Fibroblasts, Lymphatic_ECs"
"88"	"Ccl5"	0.544310851430308	0.0658267891340716	0.0120733136938492	0.0192938876008555	88	"Lymphocytes"	""
"89"	"Lamc2"	0.535783038940864	0.0597897677320631	0.00603629229184063	0.0190248263372477	89	"Airway, Alveolum"	"Airway, Alveolum"
"90"	"Adam17"	0.547857070485326	0.0625164111951579	0.00876293575493551	0.0187461020113122	90	"Lymphatic_ECs, MNP"	""
"91"	"Lrpap1"	0.533701746090717	0.0614446307283933	0.00769115528817084	0.0185231268767572	91	"Airway, Alveolum, Fibroblasts, MNP, Mesothelium, SMC"	"Airway, Alveolum, MNP"
"92"	"Spp1"	0.532038400486337	0.0623725435533515	0.00861906811312908	0.0179205202203405	92	"Fibroblasts, MNP"	"Fibroblasts, MNP"
"93"	"Lamb1"	0.519073592488767	0.0602522144129557	0.00649873897273331	0.0178283781098937	93	"Airway, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes"	"Lymphatic_ECs"
"94"	"Serpine2"	0.524249383633354	0.0626518292042558	0.00889835376403337	0.017328674618953	94	"Airway, Alveolum, Fibroblasts, Pericytes, SMC"	"Fibroblasts, Pericytes"
"95"	"Rtn4"	0.523894761727853	0.0636106925907656	0.00985721715054316	0.0169593466531124	95	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum"
"96"	"Sema3f"	0.52021133776892	0.0618700179001213	0.00811654245989888	0.0162974535054144	96	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	"Vascular_ECs"
"97"	"Jam2"	0.526030936539565	0.0578974577210095	0.00414398228078704	0.0156406251755543	97	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs, Vascular_ECs"
"98"	"Ptprc"	0.525511668749368	0.0596952052365881	0.00594172979636565	0.0152875188927336	98	"Granulocytes, Lymphocytes, MNP"	""
"99"	"Plat"	0.519989699077982	0.0622307945724162	0.00847731913219382	0.0151719608539017	99	"Capillary_ECs, Fibroblasts, Mesothelium, Pericytes, Vascular_ECs"	"Capillary_ECs, Vascular_ECs"
"100"	"Adam9"	0.518089938869938	0.0629401206183791	0.00918664517815666	0.0150148235242987	100	"Alveolum, Fibroblasts, MNP"	"Alveolum, MNP"
"101"	"Mapt"	0.537632138876693	0.0633722816117955	0.00961880617157303	0.0146119706304449	101	"Capillary_ECs, Pericytes"	""
"102"	"Nenf"	0.523974973825527	0.0621184113906476	0.00836493595042514	0.0144018432839152	102	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"103"	"Psap"	0.519580195210918	0.0608069155706258	0.00705344013040338	0.0134167800587833	103	"MNP"	""
"104"	"Aimp1"	0.506015907325476	0.0631173157884764	0.00936384034825399	0.0125143377516778	104	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum"
"105"	"Manf"	0.513500962545173	0.0589352353864012	0.00518175994617882	0.0108730718333342	105	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium"	""
"106"	"App"	0.53059247188355	0.0669505832599496	0.0131971078197272	0.00989752752338007	106	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"107"	"Mif"	0.532511229693673	0.0612917434667791	0.00753826802655669	0.00784308989210841	107	"Alveolum, Fibroblasts, Lymphatic_ECs, MNP, SMC"	"Alveolum, MNP"
"108"	"Ptn"	0.517661437400791	0.0609342638606628	0.00718078842044034	0.00780691201412728	108	"Airway, Fibroblasts"	"Fibroblasts"
"109"	"Hsp90b1"	0.509104073085886	0.0607597705165756	0.00700629507635321	0.00719260367737001	109	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"110"	"Hmgb2"	0.523424043365193	0.0603739785614782	0.00662050312125573	0.00499076411264928	110	"Granulocytes, Lymphocytes, MNP"	""
"111"	"Hmgb1"	0.516717889830794	0.0570065969293322	0.0032531214891098	0.00272780829305402	111	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"112"	"Itgal"	0.51729203958256	0.0606199912773406	0.0068665158371182	0.0014208998026965	112	"Granulocytes"	""
"113"	"Igf1"	0.515573812016615	0.0615181630947479	0.0077646876545255	0.000142309273886784	113	"Fibroblasts, MNP"	"Fibroblasts, MNP"
"114"	"Wnt4"	0.503297139383298	0.0571973798408192	0.00344390440059677	-0.00064590628440777	114	"Airway, Mesothelium, Pericytes"	"Mesothelium"
"115"	"Serpine1"	0.500451720760579	0.0598534049252835	0.00609992948506109	-0.0011365540253922	115	"Capillary_ECs, Fibroblasts, SMC"	"Capillary_ECs, Fibroblasts"
"116"	"Dusp18"	0.492717585869163	0.055420666315124	0.00166719087490161	-0.00438918339371536	116	"Airway"	""
"117"	"Clstn1"	0.483531189840927	0.0538361762224601	8.27007822376824e-05	-0.00827505694293739	117	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs"	""
"118"	"Adam15"	0.496331351953797	0.0559777630573348	0.00222428761711239	-0.00851235485677903	118	"Capillary_ECs, MNP, Vascular_ECs"	"Capillary_ECs, MNP"
"119"	"Calr"	0.51977017123172	0.0609834898289057	0.00723001438868328	-0.0155501325766208	119	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum"
"120"	"Plau"	0.472449255294	0.0506155169813048	-0.00313795845891759	-0.0212641259306045	120	"Lymphatic_ECs"	""
"121"	"Icam2"	0.473234489513325	0.0524082231247451	-0.00134525231547737	-0.0235026830388436	121	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
