"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"37"	"C3"	0.482818842631927	0.0444737914192427	-0.00441509746964624	-0.020170259280176	37	"Airway, Alveolum, Fibroblasts, Mesothelium"	""
"38"	"Hbegf"	0.466251298026999	0.0433162300918031	-0.00557265879708578	-0.021895820413234	38	"Pericytes"	""
"39"	"Cd34"	0.475219484565278	0.0435447535015266	-0.00534413538736231	-0.0223638210618237	39	"Capillary_ECs, Fibroblasts, Mesothelium, Vascular_ECs"	"Capillary_ECs"
"40"	"Cd2"	0.48078920041537	0.044095889774776	-0.00479299911411285	-0.0242041383202051	40	"Lymphocytes"	""
"41"	"Mmp9"	0.476446710091569	0.0427290930569347	-0.00615979583195422	-0.0272443571871437	41	"Granulocytes"	""
"42"	"Ptprc"	0.469744170678752	0.0426829441281557	-0.00620594476073323	-0.0275049638686228	42	"Granulocytes, Lymphocytes, MNP"	""
"43"	"Il1b"	0.443311620881714	0.0414928032677913	-0.0073960856210976	-0.0295374903078069	43	"Granulocytes"	""
"44"	"Icam1"	0.46634569999056	0.0424149314453511	-0.00647395744353783	-0.0297058280551572	44	"Airway, Alveolum, Vascular_ECs"	"Airway"
"45"	"Hc"	0.468800151043142	0.0429385558219009	-0.005950333066988	-0.0298640297691602	45	"Alveolum"	""
"46"	"Hmgb2"	0.453082224110261	0.0421784010383004	-0.00671048785058849	-0.0305959341187815	46	"Granulocytes, Lymphocytes, MNP"	""
"47"	"Hmgb1"	0.476116303219107	0.0430431108666013	-0.00584577802228758	-0.0307189020723011	47	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"48"	"Hgf"	0.473425847257624	0.0430877594276594	-0.00580112946122952	-0.0313123562937096	48	"Pericytes"	""
"49"	"Il1f9"	0.463560842065516	0.0422911331235543	-0.00659775576533459	-0.0316431207440956	49	"Granulocytes"	""
"50"	"Csf1"	0.472434626640234	0.0428649226118238	-0.00602396627706509	-0.0317531974998313	50	"Mesothelium, Vascular_ECs"	""
"51"	"Nampt"	0.463513641083735	0.0419884135229167	-0.00690047536597221	-0.0320163303410812	51	"MNP"	""
"52"	"Il33"	0.459076748796376	0.0423002025161851	-0.00658868637270377	-0.032399128658718	52	"Alveolum, Mesothelium"	""
"53"	"Apoe"	0.492589445860475	0.0448543276118228	-0.00403456127706614	-0.0324467761428484	53	"MNP"	"MNP"
"54"	"Itgam"	0.468894553006702	0.042669418925921	-0.00621946996296788	-0.0324625585948501	54	"Granulocytes, MNP"	""
"55"	"Calr"	0.507127348248843	0.0463171636829222	-0.00257172520596671	-0.0332859687823069	55	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"56"	"App"	0.46969696969697	0.0449966367446891	-0.0038922521441998	-0.0339313620898179	56	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"57"	"Fgf2"	0.471821013877088	0.0429143222854632	-0.00597456660342568	-0.0342603131340986	57	"Fibroblasts, Mesothelium"	""
"58"	"Kitl"	0.449683753422071	0.0410725426536628	-0.00781634623522605	-0.0368523172488722	58	"Capillary_ECs, Mesothelium, Pericytes, Vascular_ECs"	""
"59"	"Cxcl12"	0.454309449636552	0.0412256334738331	-0.0076632554150558	-0.037056803210019	59	"Capillary_ECs, Fibroblasts, SMC, Vascular_ECs"	""
"60"	"Edn1"	0.460351175304446	0.0416629835381772	-0.00722590535071165	-0.0373118244273785	60	"Capillary_ECs, Vascular_ECs"	""
"61"	"Thbs1"	0.453223827055603	0.0408332601904436	-0.00805562869844528	-0.0377614065884954	61	"Fibroblasts, SMC"	""
"62"	"Dll4"	0.456999905598036	0.0407592464233443	-0.00812964246554457	-0.037996727678733	62	"Vascular_ECs"	""
"63"	"Selp"	0.454215047672992	0.0412329778358924	-0.00765591105299645	-0.0389685216138652	63	"Vascular_ECs"	""
"64"	"Cxcl2"	0.454592655527235	0.0415599900928483	-0.00732889879604055	-0.040314751297237	64	"Granulocytes"	""
"65"	"Ceacam1"	0.450863777966582	0.0410157770400658	-0.00787311184882312	-0.0416590349645449	65	"Vascular_ECs"	""
"66"	"Adam17"	0.446615689606344	0.0403130979489349	-0.00857579093995398	-0.0450769479762451	66	"MNP"	""
"67"	"Dll1"	0.425658453695837	0.038575258311803	-0.0103136305770859	-0.0495723024413246	67	"Vascular_ECs"	""
"68"	"Cxcl14"	0.424620032096668	0.0384713463953732	-0.0104175424935157	-0.0651180301101729	68	"Fibroblasts"	""
