"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"31"	"Cxcl16"	0.53470322127227	0.0684305776315397	0.0102823370525529	0.0284561171876411	31	"MNP"	"MNP"
"32"	"C3"	0.532502712255301	0.0703671083516248	0.012218867772638	0.0282482032462932	32	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium"	""
"33"	"Plxnb2"	0.541031816972238	0.070332852219854	0.0121846116408673	0.0280870110113292	33	"Airway, Alveolum, MNP, Mesothelium"	""
"34"	"Igf1"	0.525861382715712	0.0657372856749766	0.00758904509598986	0.0280231216125397	34	"Fibroblasts"	""
"35"	"Hspg2"	0.537626998369238	0.0703957908057311	0.0122475502267443	0.0279367169759129	35	"Fibroblasts, Pericytes, SMC"	""
"36"	"Fgf1"	0.539961698633753	0.0663037244486098	0.00815548386962302	0.027936527654961	36	"Airway, Alveolum"	""
"37"	"Sema5a"	0.545043907831085	0.0666902336568207	0.00854199307783392	0.0279071988417814	37	"Fibroblasts, Mesothelium, SMC"	"Mesothelium"
"38"	"Lamb2"	0.540795276468092	0.0699792240894374	0.0118309835104506	0.0277072265143894	38	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"SMC"
"39"	"Mmp9"	0.54254431154204	0.0679427193409363	0.00979447876194949	0.0274973769463375	39	"Granulocytes"	""
"40"	"Hc"	0.536285085893772	0.0677753640287267	0.00962712344973998	0.0274523355891595	40	"Alveolum"	""
"41"	"Inhba"	0.54622888477976	0.0665817962795797	0.00843355570059292	0.027158802962214	41	"SMC"	""
"42"	"Efnb2"	0.537186896565841	0.0698279828754801	0.0116797422964933	0.0268060716505199	42	"Capillary_ECs, Vascular_ECs"	""
"43"	"Col18a1"	0.535833611950757	0.0703906554443462	0.0122424148653594	0.0267950357124097	43	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	"SMC"
"44"	"Efnb1"	0.534670242067363	0.0704905596572592	0.0123423190782724	0.0259198956439505	44	"Capillary_ECs, Mesothelium, Vascular_ECs"	""
"45"	"Efna1"	0.536014428970756	0.0695158370129742	0.0113675964339874	0.0256090795463204	45	"Lymphatic_ECs, Vascular_ECs"	"Lymphatic_ECs"
"46"	"H2-T23"	0.532740389973412	0.0702516781757441	0.0121034375967573	0.0254191594175043	46	"Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Vascular_ECs"	"Fibroblasts"
"47"	"Itgb1"	0.529209340620601	0.0661615489345932	0.00801330835560644	0.0250701658290435	47	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Lymphatic_ECs"
"48"	"Anxa1"	0.532777918034167	0.0701034453888271	0.0119552048098403	0.0248174085449326	48	"Airway, Alveolum, Fibroblasts, Granulocytes, MNP, Mesothelium, Pericytes, SMC"	"Airway, Alveolum"
"49"	"Pecam1"	0.533795724530385	0.0697201725382946	0.0115719319593078	0.0246320545037008	49	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"50"	"Wnt9a"	0.537248306119804	0.0665453593680121	0.00839711878902529	0.0245043779792348	50	"Mesothelium"	"Mesothelium"
"51"	"Itgb2"	0.531372321576819	0.070163468999942	0.0120152284209552	0.0243109070920243	51	"Granulocytes, Lymphocytes, MNP"	"Lymphocytes"
"52"	"Gmfb"	0.526424303627031	0.0692007184392669	0.0110524778602801	0.0240878224100228	52	"Airway, Fibroblasts, Lymphatic_ECs, MNP"	""
"53"	"Cxcl2"	0.528934134841735	0.0666437847875453	0.00849554420855852	0.0235637604645436	53	"Granulocytes"	""
"54"	"Fgf7"	0.537965888129992	0.0660803629840878	0.00793212240510099	0.023009803058975	54	"Fibroblasts"	""
"55"	"Ncam1"	0.532217271550776	0.06957185998082	0.0114236194018333	0.0229570203028257	55	"SMC"	""
"56"	"Dll4"	0.517415294618022	0.066258915380658	0.00811067480167119	0.0226483241996438	56	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"57"	"Wnt5a"	0.533461383625483	0.0665411701969021	0.00839292961791532	0.022208984102762	57	"Fibroblasts"	""
"58"	"Bdnf"	0.530062251092293	0.0656709492538197	0.00752270867483296	0.0216563990212096	58	"Mesothelium"	""
"59"	"Jag2"	0.534011795183216	0.0650567414978644	0.00690850091887765	0.0215956413220994	59	"Airway, Capillary_ECs"	""
"60"	"Ccl5"	0.542174717004308	0.0666460853952504	0.00849784481626367	0.0214361852170779	60	"Lymphocytes"	""
"61"	"Fgf9"	0.526870091500241	0.0650615686843225	0.00691332810533574	0.0209474460605316	61	"Mesothelium"	""
"62"	"Gpi1"	0.518041330904248	0.0677605292312564	0.00961228865226959	0.0209152251900673	62	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs"	"Alveolum"
"63"	"Wnt4"	0.52904217016815	0.0688399729904906	0.0106917324115039	0.0208747926992088	63	"Airway, Pericytes"	""
"64"	"Ghrl"	0.52249636660139	0.0630973367739501	0.00494909619496329	0.0207213390671987	64	"Airway"	"Airway"
"65"	"Fgf10"	0.531954575125493	0.0652178542356622	0.0070696136566754	0.0206825305798052	65	"Fibroblasts"	""
"66"	"F11r"	0.522187044403655	0.0655700227849959	0.00742178220600918	0.0203514251663975	66	"Airway, Alveolum, Capillary_ECs, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs"	""
"67"	"Bmp3"	0.530265812391537	0.0647121222701736	0.00656388169118686	0.0196488083584366	67	"Fibroblasts, Mesothelium, SMC"	""
"68"	"Ptprf"	0.524506960886663	0.0650949291234297	0.00694668854444296	0.0195288785323975	68	"Airway, Alveolum, Mesothelium"	""
"69"	"Dll1"	0.520830348146681	0.0648849496987122	0.00673670911972545	0.0194935427743927	69	"Capillary_ECs, Vascular_ECs"	""
"70"	"Nampt"	0.517020681373119	0.0636309892640105	0.00548274868502371	0.0194302236124199	70	"Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, SMC"	""
"71"	"Fbn1"	0.52224504231573	0.067930055298395	0.00978181471940826	0.0190641210154621	71	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"72"	"Pcdh1"	0.525743112463638	0.0681451499341705	0.00999690935518372	0.019008861629268	72	"Capillary_ECs, Vascular_ECs"	""
"73"	"Ocln"	0.52599557396326	0.0674640632300007	0.00931582265101392	0.018697493408798	73	"Airway"	""
"74"	"Psen1"	0.526713155973447	0.0649703444373087	0.0068221038583219	0.0186287904720903	74	"Fibroblasts"	""
"75"	"Tnfsf14"	0.520773487448572	0.0654260578517569	0.0072778172727701	0.0181401522588942	75	"Granulocytes"	""
"76"	"F7"	0.525232503394585	0.067652042690548	0.00950380211156119	0.0177277460774414	76	"MNP"	""
"77"	"Vcam1"	0.52214837912894	0.068905117109122	0.0107568765301352	0.0177054066250029	77	"Fibroblasts, Vascular_ECs"	""
"78"	"Pcdh7"	0.522861412283273	0.0681897857594106	0.0100415451804239	0.0176429909367825	78	"Fibroblasts, Mesothelium, SMC"	""
"79"	"Itga4"	0.521655965483283	0.067612682861074	0.00946444228208718	0.0171327172230754	79	"Lymphocytes, MNP"	""
"80"	"Pvr"	0.524808322586664	0.0676207777443672	0.0094725371653804	0.0169858592822691	80	"Airway"	""
"81"	"Agrn"	0.525256384887792	0.063715913534304	0.00556767295531722	0.0169645188076628	81	"Airway, Alveolum, Lymphatic_ECs, Mesothelium, SMC, Vascular_ECs"	"Alveolum, SMC"
"82"	"Grn"	0.515011224301809	0.064867363804487	0.00671912322550019	0.0158539094864047	82	"Fibroblasts, Lymphatic_ECs, MNP, Vascular_ECs"	""
"83"	"Dsg2"	0.519502082238766	0.0678267689673847	0.00967852838839794	0.0158022017160361	83	"Airway, Mesothelium"	""
"84"	"Penk"	0.519057431579521	0.064698320940209	0.00655008036122221	0.0156334394104926	84	"Fibroblasts"	""
"85"	"Col1a1"	0.517797967116322	0.0637531250168499	0.0056048844378631	0.0155281053751197	85	"Fibroblasts, Pericytes, SMC"	""
"86"	"Tfpi"	0.529907589993425	0.0667514532101099	0.00860321263112316	0.0153755310281612	86	"Fibroblasts, Lymphatic_ECs, Pericytes"	""
"87"	"Lgals3"	0.521381896918378	0.0652343584629744	0.00708611788398762	0.0153598770358905	87	"Airway, Granulocytes, MNP"	"Airway"
"88"	"Ptprm"	0.522933056762898	0.0633519150564291	0.00520367447744236	0.0150143282703706	88	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"89"	"Areg"	0.520849680784044	0.0635646603092858	0.00541641973029906	0.0146965753948649	89	"Airway"	"Airway"
"90"	"Nid1"	0.503534460994701	0.0652365455938933	0.00708830501490652	0.0146286833244353	90	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs"	""
"91"	"Apoe"	0.529152479922491	0.0648105897955805	0.00666234921659376	0.014273749730201	91	"MNP"	""
"92"	"Lrpap1"	0.518480864100659	0.0676143049369885	0.00946606435800171	0.01420189837067	92	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"93"	"Cdh1"	0.523655187628934	0.0641708633474719	0.00602262276848515	0.0140466540426724	93	"Airway, Alveolum"	""
"94"	"Wnt2"	0.518654857836884	0.062387727982736	0.00423948740374926	0.0138376355700204	94	"Fibroblasts"	""
"95"	"Lamb1"	0.521526323091585	0.0660388494965928	0.00789060891760602	0.0136768204942173	95	"Airway, Fibroblasts, Pericytes"	""
"96"	"Trf"	0.51435846348747	0.065107922084616	0.00695968150562918	0.0135130122493865	96	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium"	""
"97"	"Hmgb2"	0.532129706075682	0.0637837518637401	0.00563551128475338	0.0126285965145917	97	"Granulocytes, Lymphocytes, MNP"	""
"98"	"Cdh5"	0.52645273397609	0.0631400560460248	0.00499181546703806	0.0126124588184156	98	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"99"	"Fn1"	0.520922462477623	0.064888108839094	0.00673986826010722	0.0126092440416885	99	"Fibroblasts, MNP, SMC"	""
"100"	"Aimp1"	0.503532186566775	0.0656906713819954	0.00754243080300863	0.0124352878559008	100	"Airway, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC"	""
"101"	"Hsp90b1"	0.514823583998037	0.0666059596913969	0.00845771911241009	0.0122553264884844	101	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"102"	"App"	0.527342035294575	0.0668855754516893	0.00873733487270249	0.0119356766569252	102	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Granulocytes"
"103"	"Copa"	0.51702523022897	0.0664611152288682	0.00831287464988139	0.011879742847108	103	"Airway, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"104"	"Jam2"	0.520075238075742	0.0658323014432954	0.00768406086430861	0.0118318962715642	104	"Capillary_ECs, Vascular_ECs"	"Vascular_ECs"
"105"	"Psap"	0.508832740844859	0.0639392258635267	0.00579098528453994	0.0116829725329312	105	"MNP"	""
"106"	"Mapt"	0.526417480343257	0.065287571968704	0.00713933138971722	0.011332527610301	106	"Capillary_ECs, Pericytes, Vascular_ECs"	""
"107"	"Bmp6"	0.512002156157675	0.0631836632197947	0.00503542264080793	0.0107781026347788	107	"Capillary_ECs, Vascular_ECs"	""
"108"	"Adam9"	0.515077182711621	0.0659017991047229	0.00775355852573614	0.00987881859715304	108	"Fibroblasts"	""
"109"	"Tgfb2"	0.526833700653444	0.0634501927966885	0.00530195221770172	0.0096098734600125	109	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"110"	"Sema7a"	0.515785667010105	0.0660508143221626	0.00790257374317584	0.0094065000759291	110	"Capillary_ECs, Lymphatic_ECs"	""
"111"	"Thbs1"	0.506816460489775	0.062790445788026	0.00464220520903923	0.00857055363211119	111	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	""
"112"	"Cadm1"	0.496758940207567	0.0606938527256953	0.00254561214670849	0.00844807986900904	112	"Airway, Alveolum"	""
"113"	"Rtn4"	0.514557475930869	0.062568225050367	0.00441998447138018	0.00750535494187096	113	"Airway, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"114"	"Ntn1"	0.509294449713537	0.0650102778307445	0.00686203725175769	0.00731930950599034	114	"Capillary_ECs, Lymphatic_ECs, SMC, Vascular_ECs"	""
"115"	"Rps19"	0.507022296216944	0.0656315470556251	0.00748330647663836	0.00698749309149765	115	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"116"	"Npnt"	0.511406256041452	0.0602989679761113	0.00215072739712457	0.00490320618393281	116	"Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"117"	"Il16"	0.502272153496594	0.0637566701239466	0.00560842954495987	0.00488800191638374	117	"Granulocytes, Lymphocytes"	""
"118"	"Lamc2"	0.508695137955427	0.0616574056730673	0.00350916509408057	0.00488717819828545	118	"Alveolum"	"Alveolum"
"119"	"Nenf"	0.503235373722625	0.0653958530504622	0.00724761247147542	0.00461052081577041	119	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"120"	"Rspo1"	0.512308066713519	0.0605179830356097	0.00236974245662293	0.00348512491136662	120	"Mesothelium"	""
"121"	"Nectin2"	0.509135239758819	0.064686005075135	0.0065377644961482	0.00347380366999151	121	"Airway, Alveolum, Lymphatic_ECs"	""
"122"	"Rspo3"	0.502554182559234	0.0604220387007345	0.00227379812174772	0.000187764447114242	122	"Lymphatic_ECs"	""
"123"	"Manf"	0.49176088484344	0.0609579717691522	0.0028097311901654	-0.000758648081046587	123	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Airway, Lymphatic_ECs"
"124"	"Sfrp2"	0.504802454562619	0.059745867907184	0.00159762732819718	-0.00077689065632743	124	"Mesothelium"	""
"125"	"Itgal"	0.515040791864825	0.0613946313172789	0.00324639073829212	-0.00344984683821879	125	"Granulocytes, Lymphocytes, MNP"	""
"126"	"Adam15"	0.488614213809871	0.0597865201394251	0.00163827956043834	-0.00501515034204305	126	"Capillary_ECs, Vascular_ECs"	""
"127"	"Plau"	0.496536046270965	0.0570820733074854	-0.00106616727150141	-0.0102464727610631	127	"Lymphatic_ECs"	""
"128"	"Clstn1"	0.479963427198976	0.0635439559524923	0.00539571537350556	-0.0130273120418902	128	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"129"	"Ptdss1"	0.460935563182469	0.0574184720606014	-0.00072976851838534	-0.0238442639297601	129	"Fibroblasts"	""
