"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"53"	"Itgb2"	0.485630833277377	0.0432830679347896	-0.00174666868373211	-0.0333687342452916	53	"Granulocytes, MNP"	""
"54"	"Ptn"	0.482055328006444	0.0424895649064795	-0.0025401717120422	-0.0334440293791861	54	"Fibroblasts, Mesothelium"	"Fibroblasts"
"55"	"Pecam1"	0.479302356811924	0.0419535154106532	-0.00307622120786845	-0.0337249594633849	55	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"56"	"Itgb1"	0.477606929429933	0.043297965896062	-0.00173177072245966	-0.0337323482717613	56	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Fibroblasts, Lymphatic_ECs, Pericytes"
"57"	"Ptprc"	0.477841939166048	0.0410051469387915	-0.00402458967973013	-0.0353973488110555	57	"Granulocytes, Lymphocytes, MNP"	""
"58"	"Nenf"	0.477002618679915	0.0428493502313375	-0.00218038638718419	-0.0356154292673152	58	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, SMC, Vascular_ECs"	""
"59"	"Sema7a"	0.482424629020343	0.0437195375848975	-0.00131019903362421	-0.0359390762784024	59	"Capillary_ECs"	""
"60"	"Hebp1"	0.475642919492379	0.0431509632831566	-0.0018787733353651	-0.0360537950470297	60	"MNP"	""
"61"	"Fbn1"	0.46884442355469	0.0420326074953821	-0.00299712912313954	-0.0376850447657626	61	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes"	""
"62"	"Ptprm"	0.474501443631232	0.0404627291751103	-0.00456700744341135	-0.037763019199104	62	"Capillary_ECs, Vascular_ECs"	""
"63"	"Lamc2"	0.471782045256159	0.0404734677551906	-0.00455626886333108	-0.0388054293695996	63	"Alveolum"	"Alveolum"
"64"	"Cd2"	0.465906801853218	0.041332287049498	-0.00369744956902368	-0.0393462742756379	64	"Lymphocytes"	""
"65"	"Angpt2"	0.468357617672732	0.0407430649531953	-0.00428667166532636	-0.0394787342400737	65	"Lymphatic_ECs, Pericytes, SMC"	""
"66"	"Il7"	0.467770093332438	0.0404916344114226	-0.00453810220709908	-0.0398268820949767	66	"Lymphatic_ECs"	""
"67"	"Trf"	0.474954676693747	0.04190948241865	-0.00312025419987164	-0.041573513429857	67	"Airway, Alveolum, MNP, Mesothelium"	""
"68"	"Tnfsf13b"	0.466057879540724	0.0413442080141841	-0.00368552860433752	-0.0416797954604401	68	"Fibroblasts, Mesothelium"	""
"69"	"Mapt"	0.465722151346271	0.0411057220240328	-0.00392401459448888	-0.0417319445189512	69	"Capillary_ECs, Pericytes"	""
"70"	"Adam17"	0.460249781776671	0.040275173619813	-0.00475456299870862	-0.042660035483126	70	"MNP"	""
"71"	"Gpi1"	0.469532666353321	0.0422372242776772	-0.00279251234084449	-0.0427683108309747	71	"Granulocytes, MNP, Mesothelium, SMC"	""
"72"	"Vcam1"	0.470019472235278	0.0426069246463847	-0.00242281197213693	-0.0427885149445353	72	"Fibroblasts, Vascular_ECs"	""
"73"	"Lrpap1"	0.46709863694353	0.0416847120966037	-0.00334502452191798	-0.0428725999970746	73	"Airway, Alveolum, Fibroblasts, MNP, Mesothelium, Pericytes"	"MNP"
"74"	"Hmgb1"	0.459964412811385	0.0395388583335076	-0.00549087828501403	-0.0429708709616327	74	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"SMC"
"75"	"Icam1"	0.467132209762975	0.0407168076843385	-0.00431292893418312	-0.0430181165410489	75	"Airway, Alveolum, Vascular_ECs"	""
"76"	"Thbs1"	0.472050627811723	0.0405991005643338	-0.00443063605418785	-0.0436108614931427	76	"Fibroblasts, Lymphatic_ECs, SMC"	""
"77"	"Pros1"	0.46229772376284	0.0400088506540869	-0.00502088596443474	-0.0436764625352618	77	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs"	""
"78"	"Mdk"	0.447626401665211	0.0388356659209397	-0.00619407069758201	-0.045315550313015	78	"Fibroblasts"	""
"79"	"Dusp18"	0.462062714026723	0.0396542419008868	-0.00537549471763489	-0.0455621741948941	79	"Airway"	""
"80"	"Ptprf"	0.460988383804471	0.0403741339805075	-0.00465560263801418	-0.0474870092701776	80	"Airway, Alveolum, Mesothelium"	""
"81"	"Cxcl14"	0.465755724165713	0.0396631989352412	-0.00536653768328051	-0.0479051076737094	81	"Fibroblasts, Pericytes"	""
"82"	"Lamb1"	0.449791848519437	0.0403031344316208	-0.00472660218690089	-0.0505112558385747	82	"Airway, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes"	"Lymphatic_ECs"
"83"	"Adam15"	0.453535217887597	0.0395200152829764	-0.00550972133554526	-0.0513685527466372	83	"Capillary_ECs, Vascular_ECs"	""
"84"	"Manf"	0.448700731887465	0.0403265884621139	-0.00470314815640773	-0.0523007680463362	84	"Airway, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Vascular_ECs"	""
"85"	"Lama2"	0.441986167998387	0.0374598504257578	-0.00756988619276384	-0.0537768345400988	85	"Fibroblasts, SMC"	""
"86"	"Clstn1"	0.441616866984486	0.0384250659426797	-0.00660467067584194	-0.0627570287370396	86	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs"	""
"87"	"Ltb"	0.42363862217149	0.0365198009992353	-0.00850993561928633	-0.0638774436254481	87	"Lymphocytes"	""
"88"	"Icam2"	0.439031759887194	0.0379860537823545	-0.00704368283616714	-0.0658073060847169	88	"Capillary_ECs, Vascular_ECs"	""
