"test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
"25"	"Tnfsf13b"	0.470211855828319	0.0544590540299158	0.00292089981497377	-0.0086193151898615	25	"Fibroblasts, Mesothelium"	""
"26"	"Timp1"	0.471697589519534	0.0537870616704808	0.00224890745553868	-0.0092600949179475	26	"Fibroblasts, Mesothelium"	"Fibroblasts, Mesothelium"
"27"	"Anxa1"	0.477769505560887	0.0542959541160921	0.00275779990115001	-0.00951617361627705	27	"Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC"	"Airway, Alveolum"
"28"	"F7"	0.486775337473793	0.0532126360241299	0.00167448180918784	-0.00958445565284355	28	"MNP"	""
"29"	"Agrn"	0.488267601862552	0.0529454980475778	0.00140734383263574	-0.010710692963949	29	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Airway, Alveolum"
"30"	"Adam17"	0.46845346551465	0.0521436708324711	0.000605516617529077	-0.0108271464921473	30	"Lymphatic_ECs, MNP, Vascular_ECs"	""
"31"	"Mdk"	0.472905768565139	0.052705923150642	0.00116776893569991	-0.0109412793106238	31	"Fibroblasts"	""
"32"	"Hdgf"	0.458577418154032	0.0570928733167689	0.00555471910182682	-0.0120727902164548	32	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"33"	"C3"	0.477286233942646	0.0538782035375667	0.00234004932262465	-0.0121658197010627	33	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium"	"Mesothelium"
"34"	"Cxcl12"	0.474646199460563	0.0522498809616136	0.000711726746671568	-0.0128335791120119	34	"Capillary_ECs, Fibroblasts, Pericytes, SMC, Vascular_ECs"	"Capillary_ECs"
"35"	"Lgals3"	0.461979911574353	0.0520322478711396	0.000494093656197576	-0.0129381823390208	35	"Airway, MNP"	""
"36"	"Jag2"	0.487428407228175	0.052319689158815	0.000781534943872925	-0.0131152780266882	36	"Airway, Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
"37"	"Rspo3"	0.486430843178357	0.0519957300409151	0.000457575825973028	-0.0132793903810617	37	"Lymphatic_ECs"	""
"38"	"Plau"	0.462889311207329	0.0504217281190339	-0.00111642609590822	-0.0134099367002469	38	"Lymphatic_ECs"	""
"39"	"Areg"	0.467371002396765	0.0536551246549764	0.00211697044003435	-0.0141474738603466	39	"Airway, Alveolum"	"Airway, Alveolum"
"40"	"Fgf1"	0.460936632641731	0.0519844592163504	0.000446305001408305	-0.0142547053494346	40	"Airway, Alveolum, Capillary_ECs"	""
"41"	"Ghrl"	0.473418428322328	0.0512980541528241	-0.000240100062117977	-0.0145778481882125	41	"Airway"	"Airway"
"42"	"Serping1"	0.481580167577697	0.0526803694510089	0.00114221523606687	-0.014826327652258	42	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"43"	"Gmfb"	0.471157174297786	0.0522985022205971	0.000760348005655082	-0.0148477610073981	43	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs"	""
"44"	"Serpine1"	0.475782540833185	0.0518560985958067	0.000317944380864632	-0.0151076189675374	44	"Capillary_ECs, Fibroblasts, SMC"	"Capillary_ECs, Fibroblasts"
"45"	"App"	0.461612559837515	0.0472530252640277	-0.00428512895091436	-0.0151751413268249	45	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"46"	"Hc"	0.470073078505514	0.052053617613734	0.000515463398791903	-0.0155054415525638	46	"Alveolum"	""
"47"	"Npw"	0.469901647694989	0.053087748176847	0.00154959396190492	-0.0156583871737245	47	"Alveolum"	""
"48"	"Pgf"	0.47154248545287	0.0520342887198693	0.000496134504927269	-0.0158470500703808	48	"Lymphatic_ECs, Pericytes, SMC"	""
"49"	"Rspo1"	0.478754008215615	0.0535830344840886	0.00204488026914651	-0.0158796581845347	49	"Mesothelium"	""
"50"	"Il33"	0.467113039843785	0.0520088962348011	0.000470742019859055	-0.0167754360271137	50	"Alveolum, Fibroblasts, Mesothelium"	""
"51"	"Cxcl2"	0.47217922846339	0.0518592364202674	0.000321082205325313	-0.0176364507840413	51	"Granulocytes"	""
"52"	"Nts"	0.467353042978518	0.0545675953217223	0.00302944110678021	-0.0178319692189017	52	"Lymphatic_ECs"	""
"53"	"Cdh3"	0.470149814201653	0.0518290567927482	0.00029090257780609	-0.0180430171871339	53	"Mesothelium"	"Mesothelium"
"54"	"Vcam1"	0.467899988897813	0.0520181209974315	0.000479966782489481	-0.0181301779619562	54	"Fibroblasts, Vascular_ECs"	""
"55"	"Vegfc"	0.473854352383376	0.0506181780410863	-0.000919976173855794	-0.0182467550377157	55	"Capillary_ECs, Vascular_ECs"	""
"56"	"Pdgfa"	0.459650085225602	0.0510232792573516	-0.000514874957590512	-0.0183424765900007	56	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"57"	"Nectin1"	0.465679551732919	0.0531509650804763	0.00161281086553423	-0.018434745677284	57	"Alveolum"	""
"58"	"Gas6"	0.458897422333678	0.0528062152435512	0.00126806102860915	-0.0187427642445533	58	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"59"	"Bmp5"	0.47620377082476	0.0493138637845467	-0.00222429043039539	-0.0189433159998174	59	"Airway, Fibroblasts, Pericytes"	""
"60"	"Lrpap1"	0.464409331060649	0.0517500235806894	0.000211869365747332	-0.0190151185878318	60	"Alveolum, Fibroblasts, MNP, Mesothelium, SMC"	"MNP"
"61"	"Lamb1"	0.476541734422652	0.0521721204914418	0.000633966276499691	-0.0191989072036099	61	"Airway, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes"	"Lymphatic_ECs"
"62"	"Bmp6"	0.461398679492955	0.0521139388530018	0.000575784638059774	-0.0194990330812923	62	"Capillary_ECs, Vascular_ECs"	""
"63"	"Cadm1"	0.433540356445471	0.0449416858961161	-0.00659646831882594	-0.0195175066863578	63	"Airway, Alveolum, Capillary_ECs, Pericytes"	""
"64"	"Fbn1"	0.475380902934241	0.0506039483331297	-0.000934205881812325	-0.0195428202034703	64	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	"Fibroblasts"
"65"	"Hspg2"	0.473000463679524	0.0512785551512469	-0.000259599063695139	-0.0195812697278702	65	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	""
"66"	"Ptprm"	0.452822240943554	0.0544635588426366	0.00292540462769458	-0.0196180958276061	66	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"67"	"Bdnf"	0.457044336905624	0.0502054185659934	-0.00133273564894862	-0.0201671724189563	67	"Mesothelium, SMC"	""
"68"	"Col18a1"	0.467754680877463	0.050586236163304	-0.000951918051638113	-0.0206093386714106	68	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	"Lymphatic_ECs, Pericytes"
"69"	"Flrt3"	0.463728505841708	0.0501241760008039	-0.0014139782141382	-0.0206447227361964	69	"Lymphatic_ECs"	""
"70"	"Efnb2"	0.466804464384839	0.050854068011971	-0.000684086202971022	-0.0207272566706915	70	"Capillary_ECs, Vascular_ECs"	""
"71"	"Gpi1"	0.471184929762346	0.0502351871756368	-0.0013029670393053	-0.0207479411864514	71	"Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, Vascular_ECs"	""
"72"	"Adam9"	0.468383260516055	0.0509788478872137	-0.000559306327728319	-0.0209508016541372	72	"Fibroblasts, MNP"	"MNP"
"73"	"Ccl5"	0.463911365372934	0.050456161824407	-0.0010819923905351	-0.0212067309458419	73	"Lymphocytes"	""
"74"	"Mmp9"	0.463579932472586	0.0505620503531773	-0.000976103861764763	-0.0212388599090964	74	"Granulocytes"	""
"75"	"Col4a1"	0.472424129621285	0.0501637155508307	-0.00137443866411141	-0.0215065176672781	75	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Vascular_ECs"
"76"	"Fgf9"	0.463130947016449	0.0513590989030139	-0.000179055311928196	-0.0215337498839492	76	"Mesothelium"	"Mesothelium"
"77"	"Pcdh1"	0.467777538318867	0.0499347354203466	-0.0016034187945955	-0.0216107269977171	77	"Capillary_ECs, Vascular_ECs"	""
"78"	"Aimp1"	0.465157095929415	0.0512213059919552	-0.000316848222986825	-0.0217991540697524	78	"Airway, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"79"	"Pf4"	0.459865598244547	0.0510938781126389	-0.000444276102303166	-0.0221776679960846	79	"MNP"	""
"80"	"Vegfd"	0.467455901464833	0.0516271220083578	8.89677934157104e-05	-0.0223275216462414	80	"Fibroblasts"	""
"81"	"Ptprc"	0.461137451591203	0.0509182702110755	-0.000619884003866616	-0.0223853249044461	81	"Granulocytes, Lymphocytes, MNP"	""
"82"	"Hsp90b1"	0.465950575680987	0.050135681168622	-0.00140247304632003	-0.0224210414051775	82	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"83"	"Penk"	0.464846887796083	0.0508632431015449	-0.000674911113397146	-0.0224978167330865	83	"Fibroblasts"	""
"84"	"Angpt2"	0.470451858963055	0.0501170493491333	-0.00142110486580876	-0.0225167240180662	84	"Lymphatic_ECs, Pericytes"	""
"85"	"Ptprf"	0.453599393951267	0.0532118074105518	0.0016736531956097	-0.0226858149002008	85	"Airway, Alveolum, Mesothelium"	""
"86"	"Cmtm6"	0.470380021290073	0.0498264870317687	-0.00171166718317334	-0.0227852121738136	86	"Capillary_ECs, Granulocytes, MNP, Vascular_ECs"	""
"87"	"Psap"	0.460641118577874	0.0507040098626757	-0.000834144352266385	-0.0230421846579539	87	"MNP"	""
"88"	"Adam15"	0.464257492342756	0.0502697320470583	-0.00126842216788379	-0.0231636871029675	88	"Capillary_ECs, Pericytes, Vascular_ECs"	"Capillary_ECs"
"89"	"Hebp1"	0.46063458788033	0.0511172760004449	-0.000420878214497121	-0.0234263963654723	89	"MNP"	""
"90"	"Pecam1"	0.456544738543523	0.0508109160432156	-0.000727238171726506	-0.023638362640174	90	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"91"	"Mapt"	0.462246037499264	0.0504894833103804	-0.00104867090456164	-0.0238622371586638	91	"Capillary_ECs, Pericytes, Vascular_ECs"	""
"92"	"Fgf7"	0.459490083135778	0.0501562286011582	-0.00138192561378384	-0.0238975090743162	92	"Fibroblasts"	""
"93"	"Arf1"	0.462972577601012	0.0502978189972722	-0.00124033521766984	-0.0239821837379026	93	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"94"	"Fat1"	0.467837947271147	0.0496509277037428	-0.00188722651119928	-0.0241467923637647	94	"Airway, Alveolum, Fibroblasts, Pericytes, SMC"	""
"95"	"Col1a1"	0.465591387316078	0.0486846921791953	-0.00285346203574675	-0.0242203368204957	95	"Fibroblasts, Pericytes, SMC"	"Fibroblasts, Pericytes, SMC"
"96"	"Hmgb2"	0.462363590055052	0.0482880200168532	-0.00325013419808891	-0.0243729135644732	96	"Granulocytes, Lymphocytes, MNP"	""
"97"	"Dusp18"	0.456592086100715	0.0509564860024932	-0.00058166821244883	-0.0243772304916267	97	"Airway"	""
"98"	"Itgb7"	0.463132579690836	0.0493066055338042	-0.00223154868113785	-0.0243823720224098	98	"Lymphocytes, MNP"	""
"99"	"Serpine2"	0.458374966530173	0.0503871608064687	-0.00115099340847337	-0.0250645410785663	99	"Airway, Alveolum, Fibroblasts, Pericytes, SMC"	"Fibroblasts, Pericytes"
"100"	"Pkd1"	0.459338244417885	0.0496892894951355	-0.00184886471980654	-0.0251624938134009	100	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"101"	"Apoe"	0.468815919228332	0.0491149687090699	-0.00242318550587213	-0.0253716461697648	101	"MNP"	"MNP"
"102"	"Copa"	0.461612559837517	0.0496050206659869	-0.00193313354895513	-0.0254511937693179	102	"Airway, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"103"	"Rps19"	0.465753022080287	0.0493885428219438	-0.00214961139299823	-0.0256838536566322	103	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Airway, Capillary_ECs"
"104"	"Ntn4"	0.465259954415729	0.0488403597230668	-0.00269779449187524	-0.0258824449919531	104	"Fibroblasts, Pericytes, SMC, Vascular_ECs"	""
"105"	"Pvr"	0.46073581369226	0.0496746667844592	-0.00186348743048288	-0.0259241960334247	105	"Capillary_ECs"	"Capillary_ECs"
"106"	"Tnc"	0.459446000927358	0.0488726104167064	-0.00266554379823568	-0.0260293505402143	106	"Fibroblasts, Lymphatic_ECs, SMC"	"Fibroblasts, Lymphatic_ECs, SMC"
"107"	"Dsg2"	0.460084376612265	0.0509135082818909	-0.000624645933051206	-0.0260342951558165	107	"Airway"	""
"108"	"Trf"	0.459521103949111	0.0501449558765428	-0.00139319833839927	-0.0260796948051137	108	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium"	"Airway"
"109"	"Itga4"	0.463130947016449	0.0498799945925951	-0.00165815962234697	-0.0260874672125357	109	"Granulocytes, Lymphocytes, MNP"	""
"110"	"Grn"	0.452014067122508	0.0585165883574783	0.00697843414253628	-0.0261163215902123	110	"Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, SMC, Vascular_ECs"	""
"111"	"Plekho2"	0.456259020525981	0.0506101782100867	-0.000927976004855363	-0.0261707042373755	111	"Fibroblasts, MNP, Mesothelium"	"Mesothelium"
"112"	"Lamb2"	0.455543909144935	0.0497717504830523	-0.00176640373188975	-0.0262327052661008	112	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"113"	"Sema3a"	0.459717024875426	0.0492757728849169	-0.00226238133002515	-0.0263363070741973	113	"Fibroblasts, Lymphatic_ECs"	"Fibroblasts, Lymphatic_ECs"
"114"	"Sema3c"	0.471877183701989	0.0489839443829901	-0.00255420983195195	-0.0264515956771031	114	"Capillary_ECs, Mesothelium, Vascular_ECs"	""
"115"	"Nptn"	0.467619168903429	0.0498660120568054	-0.00167214215813664	-0.0267931115597084	115	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"116"	"Ntn1"	0.456786374352643	0.0497241916533407	-0.00181396256160139	-0.0268736934276225	116	"Capillary_ECs, Lymphatic_ECs, Mesothelium, Vascular_ECs"	""
"117"	"Npnt"	0.464154633856441	0.0474560779133829	-0.00408207630155916	-0.0273509639395241	117	"Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	"Lymphatic_ECs"
"118"	"Bmp3"	0.453334900700743	0.0493901622432193	-0.00214799197172277	-0.0274859472914063	118	"SMC"	""
"119"	"Cdh1"	0.459152119537887	0.049127721920081	-0.00241043229486102	-0.0275442200480566	119	"Airway, Alveolum"	""
"120"	"Jam2"	0.474308235862671	0.0481039936764067	-0.00343416053853535	-0.0275621307370987	120	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs, Vascular_ECs"
"121"	"Plat"	0.461757867857864	0.0487299466446405	-0.0028082075703016	-0.0276992321723932	121	"Capillary_ECs, Fibroblasts, Vascular_ECs"	""
"122"	"Bmp4"	0.457019846789834	0.0479649742196739	-0.00357317999526814	-0.028039191389203	122	"Alveolum, Fibroblasts, Mesothelium, Pericytes, Vascular_ECs"	""
"123"	"Nampt"	0.457447607478954	0.0481901023834404	-0.00334805183150166	-0.0280740526733299	123	"Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs"	"Pericytes"
"124"	"Efnb1"	0.454296545914068	0.0499371251925319	-0.00160102902241022	-0.02825226541815	124	"Capillary_ECs, Vascular_ECs"	""
"125"	"Fgf10"	0.459426408834726	0.0492728158663023	-0.00226533834863973	-0.0282879882891695	125	"Fibroblasts"	""
"126"	"Wnt5a"	0.457854143401055	0.0496362010735128	-0.00190195314142928	-0.0285631869337668	126	"Fibroblasts"	""
"127"	"Pcdh7"	0.455130842525288	0.0502301956758972	-0.0013079585390449	-0.0285782409665733	127	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
"128"	"Itgb1"	0.455903097509845	0.0488308098604519	-0.00270734435449015	-0.0286714281375384	128	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Lymphatic_ECs"
"129"	"Ncam1"	0.453571638486705	0.0496362816693323	-0.00190187254560974	-0.0287767504086314	129	"Fibroblasts, SMC"	"Fibroblasts"
"130"	"Celsr1"	0.458445171528769	0.0550966541864002	0.00355849997145811	-0.0288626548610177	130	"Airway"	""
"131"	"Nucb2"	0.459981518125949	0.0492759770010593	-0.00226217721388276	-0.0289396683218612	131	"Airway, Alveolum, Fibroblasts, MNP, Mesothelium"	""
"132"	"Inhba"	0.453078570822148	0.0483965174451854	-0.00314163676975664	-0.0289815723155562	132	"Fibroblasts, SMC"	"Fibroblasts"
"133"	"Icam2"	0.446605016881853	0.0503797196095398	-0.00115843460540226	-0.0293984370714001	133	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"134"	"Pros1"	0.450670376102871	0.0488298644699404	-0.00270828974500169	-0.0297812127629423	134	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs"	"Pericytes"
"135"	"Psen1"	0.456740659469836	0.0484802133933294	-0.00305794082161265	-0.0297976482115253	135	"Fibroblasts, MNP, Mesothelium"	""
"136"	"Sema7a"	0.45877170640596	0.0496369918880824	-0.00190116232685969	-0.0301227789956316	136	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	"Capillary_ECs, Vascular_ECs"
"137"	"Nenf"	0.458082717815089	0.048604790471282	-0.00293336374366011	-0.0310924699378572	137	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"138"	"Sema3f"	0.455700645885986	0.0483522638021898	-0.00318589041275224	-0.0314817019671881	138	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
"139"	"Thbs2"	0.457214135041763	0.0465614147914398	-0.0049767394235023	-0.0322217568216306	139	"Fibroblasts"	"Fibroblasts"
"140"	"F11r"	0.446773182343606	0.0497111764224762	-0.00182697779246589	-0.0325109121624512	140	"Airway, Alveolum, Capillary_ECs, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs"	""
"141"	"Sema3b"	0.453395309653023	0.0480777434685518	-0.00346041074639027	-0.0327582326425401	141	"Alveolum"	""
"142"	"Sfrp2"	0.454680224394766	0.0484972616785265	-0.00304089253641553	-0.0330460372595794	142	"Mesothelium"	""
"143"	"Manf"	0.454156135916876	0.0475382190008946	-0.00399993521404746	-0.03392623979641	143	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"144"	"Clstn1"	0.455529215075462	0.0480920167241488	-0.00344613749079325	-0.0340848064119611	144	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
"145"	"Nectin2"	0.450974053538657	0.0479383102153195	-0.00359984399962252	-0.0341302305151438	145	"Airway, Alveolum, Lymphatic_ECs"	""
"146"	"Ocln"	0.451307119113392	0.0471194205603792	-0.00441873365456282	-0.0343260585656171	146	"Airway"	""
"147"	"Robo2"	0.453382248257935	0.0481769602646875	-0.00336119395025455	-0.0351162554540548	147	"Fibroblasts"	""
"148"	"Cdh5"	0.448227895221488	0.0473001958212989	-0.00423795839364313	-0.0353630984055248	148	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	"Lymphatic_ECs"
"149"	"Thbs1"	0.449318521711303	0.0475387511885079	-0.00399940302643412	-0.0354768876116521	149	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	""
"150"	"Crlf1"	0.458820686637539	0.0447730485920179	-0.0067651056229242	-0.0397245502951873	150	"Fibroblasts"	"Fibroblasts"
"151"	"Lamc2"	0.437835922754908	0.0468105157168891	-0.00472763849805295	-0.0436593688937817	151	"Alveolum"	"Alveolum"
"152"	"Flrt2"	0.437047341026495	0.0451679193173422	-0.00637023489759986	-0.0494679237412406	152	"Fibroblasts, Lymphatic_ECs, Mesothelium"	""
